match_id,hero,role,lane,role_cat,midas_team,buy_sec,ref_bucket,personal_nw_adv,band,band_label,expected_win,actual_win,delta
8731723380,ogre_magi,Core,Safelane,carry,dire,1051,1020,-4078,0,Very Behind,0.139611,0,-0.139611
8731723423,necrolyte,Core,Mid,mid,dire,511,480,686,15,Ahead,0.581135,0,-0.581135
8731723475,ogre_magi,Support,Safelane,support,dire,1026,990,1057,16,Very Ahead,0.626439,1,0.373561
8731723486,ogre_magi,Support,Offlane,support,radiant,1946,1890,3788,17,Very Ahead,0.761552,1,0.238448
8731723555,mirana,Support,Offlane,support,radiant,927,870,-622,5,Behind,0.432147,1,0.567853
8731723589,invoker,Core,Mid,mid,radiant,818,780,468,12,Ahead,0.560775,1,0.439225
8731723599,kunkka,Core,Offlane,offlane,dire,1117,1080,-1800,3,Very Behind,0.305583,0,-0.305583
8731723634,life_stealer,Core,Safelane,carry,dire,766,720,311,12,Ahead,0.558117,0,-0.558117
8731723635,invoker,Support,Offlane,support,dire,915,870,-170,8,Even,0.46652,1,0.53348
8731723644,techies,Support,Safelane,support,dire,786,750,624,15,Ahead,0.573575,1,0.426425
8731723651,invoker,Core,Mid,mid,dire,548,510,856,16,Very Ahead,0.590969,1,0.409031
8731723677,ogre_magi,Core,Offlane,offlane,dire,737,690,1246,17,Very Ahead,0.68513,1,0.31487
8731723734,invoker,Core,Mid,mid,radiant,686,630,-1475,2,Very Behind,0.365492,0,-0.365492
8731723752,invoker,Core,Mid,mid,dire,531,480,-1237,1,Very Behind,0.343318,1,0.656682
8731723857,warlock,Support,Safelane,support,radiant,959,900,212,11,Even,0.516195,0,-0.516195
8731723874,ogre_magi,Support,Offlane,support,dire,912,870,-591,5,Behind,0.432147,1,0.567853
8731723877,invoker,Support,Offlane,support,radiant,939,900,68,10,Even,0.506922,0,-0.506922
8731723998,warlock,Support,Safelane,support,dire,1203,1170,8,10,Even,0.51227,1,0.48773
8731724008,brewmaster,Core,Offlane,offlane,radiant,639,600,669,15,Ahead,0.602168,1,0.397832
8731724033,viper,Support,Safelane,support,dire,792,750,954,17,Very Ahead,0.609441,1,0.390559
8731724038,ogre_magi,Support,Safelane,support,radiant,1793,1740,158,10,Even,0.52022,0,-0.52022
8731724039,ogre_magi,Support,Safelane,support,dire,1172,1140,-440,7,Behind,0.444331,0,-0.444331
8731724062,ogre_magi,Support,Safelane,support,dire,942,900,-236,8,Even,0.478075,0,-0.478075
8731724134,rattletrap,Support,Offlane,support,dire,688,630,1371,19,Very Ahead,0.640394,1,0.359606
8731724137,ogre_magi,Support,Safelane,support,radiant,1150,1110,-502,7,Behind,0.444671,0,-0.444671
8731724164,ogre_magi,Support,Offlane,support,radiant,1087,1050,-51,9,Even,0.489737,1,0.510263
8731724165,warlock,Support,Safelane,support,radiant,1099,1050,-1290,3,Very Behind,0.36563,1,0.63437
8731724167,ogre_magi,Core,Offlane,offlane,radiant,953,900,-42,9,Even,0.47351,1,0.52649
8731724196,brewmaster,Core,Offlane,offlane,radiant,550,510,1441,19,Very Ahead,0.749589,0,-0.749589
8731724202,furion,Support,Offlane,support,radiant,1143,1110,184,11,Even,0.531611,0,-0.531611
8731724218,ogre_magi,Support,Safelane,support,dire,987,930,714,15,Ahead,0.594677,0,-0.594677
8731724266,silencer,Support,Offlane,support,radiant,770,720,981,17,Very Ahead,0.604068,0,-0.604068
8731724267,ogre_magi,Core,Offlane,offlane,radiant,1006,960,-1497,3,Very Behind,0.325735,0,-0.325735
8731724300,invoker,Core,Mid,mid,radiant,471,420,205,12,Ahead,0.536835,1,0.463165
8731724301,ogre_magi,Core,Offlane,offlane,radiant,1056,1020,-176,9,Even,0.484959,1,0.515041
8731724318,ogre_magi,Core,Offlane,offlane,radiant,1430,1380,-2105,4,Behind,0.318227,0,-0.318227
8731724333,invoker,Core,Safelane,carry,dire,442,390,905,18,Very Ahead,0.672685,1,0.327315
8731724408,ogre_magi,Support,Safelane,support,dire,792,750,-497,5,Behind,0.436382,0,-0.436382
8731724435,ogre_magi,Core,Offlane,offlane,dire,1019,960,-1736,2,Very Behind,0.282659,0,-0.282659
8731724439,techies,Support,Safelane,support,dire,1150,1110,1150,15,Ahead,0.619663,0,-0.619663
8731724596,techies,Support,Safelane,support,radiant,1662,1620,2836,17,Very Ahead,0.734889,1,0.265111
8731724616,ogre_magi,Core,Mid,mid,radiant,868,810,-351,8,Even,0.466843,0,-0.466843
8731724638,invoker,Support,Offlane,support,dire,842,810,1642,19,Very Ahead,0.687999,1,0.312001
8731724689,ogre_magi,Support,Offlane,support,radiant,1640,1590,443,11,Even,0.556824,0,-0.556824
8731724747,invoker,Core,Mid,mid,dire,964,930,-2367,2,Very Behind,0.291872,0,-0.291872
8731724771,warlock,Support,Offlane,support,dire,1761,1710,-2,10,Even,0.522077,1,0.477923
8731724811,ogre_magi,Support,Offlane,support,dire,938,900,1265,17,Very Ahead,0.628426,1,0.371574
8731724875,ogre_magi,Core,Offlane,offlane,dire,591,540,756,16,Very Ahead,0.617955,0,-0.617955
8731724911,slardar,Core,Offlane,offlane,dire,837,780,-677,5,Behind,0.40495,1,0.59505
8731724979,invoker,Core,Mid,mid,radiant,636,600,267,11,Even,0.532502,0,-0.532502
8731724995,invoker,Support,Offlane,support,radiant,885,840,-831,3,Very Behind,0.38719,0,-0.38719
8731724996,juggernaut,Core,Safelane,carry,radiant,930,900,-1393,3,Very Behind,0.312029,0,-0.312029
8731725088,ogre_magi,Support,Offlane,support,radiant,1051,1020,954,15,Ahead,0.60707,0,-0.60707
8731725132,invoker,Support,Safelane,support,dire,589,540,925,19,Very Ahead,0.616978,1,0.383022
8731725136,obsidian_destroyer,Core,Mid,mid,dire,485,450,647,15,Ahead,0.559344,1,0.440656
8731725177,wisp,Support,Safelane,support,dire,1054,1020,-237,8,Even,0.474694,1,0.525306
8731725203,invoker,Core,Mid,mid,radiant,486,450,444,14,Ahead,0.573884,1,0.426116
8731725221,ogre_magi,Support,Offlane,support,radiant,1238,1200,4037,19,Very Ahead,0.755977,1,0.244023
8731725289,ogre_magi,Core,Mid,mid,dire,602,570,1389,17,Very Ahead,0.635437,1,0.364563
8731725291,ogre_magi,Support,Safelane,support,dire,1346,1290,-2298,2,Very Behind,0.299299,1,0.700701
8731725346,ogre_magi,Support,Safelane,support,dire,837,780,986,17,Very Ahead,0.607856,1,0.392144
8731725358,nevermore,Core,Safelane,carry,dire,655,600,-578,5,Behind,0.404723,0,-0.404723
8731725393,ogre_magi,Support,Safelane,support,dire,1113,1080,-509,7,Behind,0.450314,1,0.549686
8731725410,ogre_magi,Core,Offlane,offlane,radiant,771,720,-1279,2,Very Behind,0.325008,0,-0.325008
8731725413,ogre_magi,Support,Safelane,support,dire,1550,1500,-1934,3,Very Behind,0.307506,0,-0.307506
8731725414,ogre_magi,Support,Offlane,support,dire,1323,1290,-1438,4,Behind,0.355605,0,-0.355605
8731725424,silencer,Support,Offlane,support,radiant,792,750,-879,2,Very Behind,0.389483,0,-0.389483
8731725426,omniknight,Core,Offlane,offlane,radiant,1103,1050,2114,17,Very Ahead,0.711545,1,0.288455
8731725484,ogre_magi,Core,Mid,mid,radiant,582,540,2294,19,Very Ahead,0.72835,0,-0.72835
8731725498,ogre_magi,Support,Safelane,support,radiant,1097,1050,465,12,Ahead,0.55119,0,-0.55119
8731725586,invoker,Core,Mid,mid,dire,455,420,1036,18,Very Ahead,0.640276,0,-0.640276
8731725598,ogre_magi,Core,Mid,mid,dire,720,690,-530,6,Behind,0.442213,1,0.557787
8731725623,ogre_magi,Support,Offlane,support,dire,1253,1200,-164,9,Even,0.483783,1,0.516217
8731725640,ogre_magi,Support,Safelane,support,dire,1069,1020,214,11,Even,0.524301,0,-0.524301
8731725648,warlock,Support,Safelane,support,dire,981,930,797,15,Ahead,0.594677,0,-0.594677
8731725657,ogre_magi,Core,Offlane,offlane,radiant,717,660,800,15,Ahead,0.607001,1,0.392999
8731725671,ogre_magi,Support,Safelane,support,dire,1432,1380,-1945,3,Very Behind,0.310788,1,0.689212
8731725801,ogre_magi,Core,Mid,mid,radiant,838,780,993,14,Ahead,0.599671,1,0.400329
8731725811,brewmaster,Core,Offlane,offlane,dire,1230,1200,-1537,4,Behind,0.358441,0,-0.358441
8731725850,obsidian_destroyer,Core,Mid,mid,dire,686,630,-330,7,Behind,0.459593,1,0.540407
8731725985,invoker,Core,Mid,mid,dire,571,540,-397,6,Behind,0.427961,1,0.572039
8731726000,invoker,Core,Mid,mid,radiant,573,540,-200,8,Even,0.465278,1,0.534722
8731726061,ogre_magi,Support,Offlane,support,radiant,1140,1110,2,10,Even,0.511984,1,0.488016
8731726063,ogre_magi,Support,Safelane,support,radiant,853,810,1197,18,Very Ahead,0.640721,1,0.359279
8731726073,invoker,Core,Mid,mid,dire,691,660,-1088,4,Behind,0.395916,0,-0.395916
8731726118,ogre_magi,Core,Offlane,offlane,dire,985,930,-62,9,Even,0.487853,1,0.512147
8731726136,tusk,Core,Mid,mid,dire,1298,1260,-1593,5,Behind,0.355651,0,-0.355651
8731726138,ogre_magi,Core,Mid,mid,dire,812,780,618,13,Ahead,0.562273,0,-0.562273
8731726184,lion,Core,Mid,mid,dire,758,720,-3202,0,Very Behind,0.228769,0,-0.228769
8731726195,morphling,Core,Safelane,carry,radiant,1793,1740,-3334,4,Behind,0.255855,0,-0.255855
8731726207,ogre_magi,Core,Mid,mid,radiant,556,510,1446,18,Very Ahead,0.663705,0,-0.663705
8731726248,ogre_magi,Support,Offlane,support,dire,1123,1080,-2011,1,Very Behind,0.305102,1,0.694898
8731726260,invoker,Support,Offlane,support,dire,968,930,735,15,Ahead,0.594677,0,-0.594677
8731726275,invoker,Core,Mid,mid,radiant,730,690,21,10,Even,0.493896,0,-0.493896
8731726281,ogre_magi,Core,Offlane,offlane,dire,887,840,956,15,Ahead,0.632586,0,-0.632586
8731726321,ogre_magi,Support,Safelane,support,radiant,1092,1050,405,12,Ahead,0.55119,0,-0.55119
8731726339,ogre_magi,Support,Offlane,support,radiant,766,720,1181,18,Very Ahead,0.616455,1,0.383545
8731726345,omniknight,Core,Offlane,offlane,radiant,640,600,712,15,Ahead,0.602168,1,0.397832
8731726403,mirana,Support,Offlane,support,radiant,1256,1200,-4513,0,Very Behind,0.264736,0,-0.264736
8731726404,slark,Core,Safelane,carry,dire,520,480,-437,5,Behind,0.398947,1,0.601053
8731726479,brewmaster,Core,Offlane,offlane,radiant,943,900,341,11,Even,0.53202,0,-0.53202
8731726497,ogre_magi,Support,Offlane,support,dire,1383,1350,-2036,2,Very Behind,0.282385,0,-0.282385
8731726537,lion,Core,Mid,mid,dire,687,630,3453,19,Very Ahead,0.75033,0,-0.75033
8731726540,ogre_magi,Support,Offlane,support,dire,1017,960,126,10,Even,0.508829,0,-0.508829
8731726547,ogre_magi,Core,Mid,mid,radiant,749,690,724,14,Ahead,0.58539,1,0.41461
8731726553,slardar,Core,Offlane,offlane,dire,777,720,-553,6,Behind,0.439289,1,0.560711
8731726559,mars,Core,Offlane,offlane,radiant,850,810,-2451,0,Very Behind,0.174399,1,0.825601
8731726573,invoker,Core,Mid,mid,dire,811,780,1768,17,Very Ahead,0.679326,1,0.320674
8731726598,invoker,Core,Mid,mid,radiant,810,780,-2611,1,Very Behind,0.276203,0,-0.276203
8731726635,invoker,Core,Mid,mid,radiant,768,720,-1800,2,Very Behind,0.332128,1,0.667872
8731726654,slark,Core,Safelane,carry,dire,656,600,988,17,Very Ahead,0.683882,1,0.316118
8731726663,ogre_magi,Support,Safelane,support,radiant,842,810,1758,19,Very Ahead,0.687999,1,0.312001
8731726689,furion,Support,Offlane,support,radiant,899,840,-285,7,Behind,0.451745,0,-0.451745
8731726690,ogre_magi,Support,Safelane,support,dire,1518,1470,-979,6,Behind,0.391011,1,0.608989
8731726695,ogre_magi,Support,Safelane,support,dire,1317,1260,-2375,1,Very Behind,0.271485,0,-0.271485
8731726748,invoker,Core,Mid,mid,radiant,445,390,39,10,Even,0.503457,1,0.496543
8731726827,ogre_magi,Support,Offlane,support,dire,1203,1170,-63,9,Even,0.48337,0,-0.48337
8731726971,venomancer,Support,Safelane,support,dire,2603,2550,-1746,10,Even,0.5,0,-0.5
8731726983,mirana,Core,Safelane,carry,radiant,1061,1020,-3738,0,Very Behind,0.139611,0,-0.139611
8731727076,ogre_magi,Core,Mid,mid,dire,704,660,1146,16,Very Ahead,0.621077,0,-0.621077
8731727148,nevermore,Core,Mid,mid,dire,447,390,-408,5,Behind,0.453642,0,-0.453642
8731727174,invoker,Core,Mid,mid,dire,569,510,-441,6,Behind,0.444626,0,-0.444626
8731727224,ogre_magi,Support,Offlane,support,radiant,1089,1050,-1313,3,Very Behind,0.36563,0,-0.36563
8731727232,ogre_magi,Support,Safelane,support,radiant,1520,1470,-1229,5,Behind,0.368139,0,-0.368139
8731727294,ogre_magi,Support,Offlane,support,dire,941,900,1068,17,Very Ahead,0.628426,0,-0.628426
8731727310,ogre_magi,Support,Safelane,support,dire,1325,1290,-6443,0,Very Behind,0.2365,0,-0.2365
8731727327,ogre_magi,Core,Mid,mid,radiant,1063,1020,-1184,5,Behind,0.384412,0,-0.384412
8731727347,invoker,Core,Mid,mid,radiant,673,630,-2024,1,Very Behind,0.304778,0,-0.304778
8731727373,ringmaster,Support,Offlane,support,radiant,1273,1230,-1096,5,Behind,0.386537,1,0.613463
8731727412,life_stealer,Core,Safelane,carry,dire,818,780,-2501,0,Very Behind,0.176239,0,-0.176239
8731727457,ogre_magi,Support,Offlane,support,radiant,899,840,759,15,Ahead,0.580645,1,0.419355
8731727515,invoker,Support,Safelane,support,dire,986,930,-195,8,Even,0.472302,1,0.527698
8731727544,alchemist,Core,Safelane,carry,radiant,536,480,-692,3,Very Behind,0.373242,0,-0.373242
8731727549,ogre_magi,Core,Offlane,offlane,radiant,773,720,849,15,Ahead,0.623932,0,-0.623932
8731727572,invoker,Core,Mid,mid,dire,711,660,-3026,0,Very Behind,0.245072,0,-0.245072
8731727596,sniper,Core,Safelane,carry,radiant,978,930,-1911,2,Very Behind,0.268686,0,-0.268686
8731727640,invoker,Core,Mid,mid,dire,393,360,705,17,Very Ahead,0.597368,1,0.402632
8731727662,ogre_magi,Support,Safelane,support,dire,1375,1320,-1257,4,Behind,0.353554,0,-0.353554
8731727665,warlock,Support,Safelane,support,dire,796,750,1753,19,Very Ahead,0.677923,1,0.322077
8731727698,enigma,Support,Offlane,support,dire,580,540,849,18,Very Ahead,0.583517,1,0.416483
8731727729,invoker,Core,Mid,mid,radiant,829,780,-4332,0,Very Behind,0.211982,0,-0.211982
8731727753,ogre_magi,Support,Offlane,support,dire,1153,1110,-1703,2,Very Behind,0.341891,0,-0.341891
8731727790,slark,Support,Safelane,support,radiant,809,750,1037,17,Very Ahead,0.609441,1,0.390559
8731727835,ogre_magi,Core,Mid,mid,dire,625,570,-555,6,Behind,0.436471,1,0.563529
8731727927,invoker,Support,Offlane,support,dire,1019,960,-460,6,Behind,0.433435,0,-0.433435
8731727928,ogre_magi,Support,Safelane,support,dire,735,690,1286,19,Very Ahead,0.662017,1,0.337983
8731727929,bane,Support,Offlane,support,radiant,754,720,244,12,Ahead,0.527749,0,-0.527749
8731727931,lion,Core,Mid,mid,radiant,531,480,-217,8,Even,0.471829,1,0.528171
8731727958,ogre_magi,Core,Offlane,offlane,radiant,771,720,-635,5,Behind,0.398491,0,-0.398491
8731727963,ogre_magi,Support,Offlane,support,radiant,625,570,1509,19,Very Ahead,0.626909,1,0.373091
8731727964,ogre_magi,Support,Offlane,support,radiant,1225,1170,-996,5,Behind,0.405782,0,-0.405782
8731728044,invoker,Core,Mid,mid,radiant,509,450,-223,7,Behind,0.475458,0,-0.475458
8731728046,invoker,Core,Mid,mid,radiant,684,630,-566,6,Behind,0.429974,0,-0.429974
8731728061,invoker,Core,Mid,mid,radiant,1316,1260,-11187,0,Very Behind,0.122557,0,-0.122557
8731728170,ogre_magi,Support,Safelane,support,dire,1386,1350,-86,9,Even,0.481596,0,-0.481596
8731728213,invoker,Core,Mid,mid,dire,579,540,-469,6,Behind,0.427961,1,0.572039
8731728236,ogre_magi,Core,Offlane,offlane,dire,1027,990,372,11,Even,0.538742,0,-0.538742
8731728278,ogre_magi,Support,Safelane,support,radiant,1308,1260,2533,18,Very Ahead,0.727802,1,0.272198
8731728279,invoker,Core,Mid,mid,radiant,595,540,1142,17,Very Ahead,0.619346,1,0.380654
8731728314,ogre_magi,Core,Offlane,offlane,dire,902,870,-972,4,Behind,0.361175,0,-0.361175
8731728351,warlock,Support,Safelane,support,radiant,1463,1410,-3092,1,Very Behind,0.248539,1,0.751461
8731728396,ogre_magi,Support,Safelane,support,radiant,1016,960,1306,17,Very Ahead,0.646578,1,0.353422
8731728443,invoker,Core,Mid,mid,radiant,547,510,206,11,Even,0.537702,1,0.462298
8731728451,lion,Core,Mid,mid,dire,557,510,1175,17,Very Ahead,0.625495,0,-0.625495
8731728464,lich,Support,Safelane,support,radiant,816,780,333,13,Ahead,0.540017,1,0.459983
8731728473,invoker,Core,Mid,mid,radiant,570,540,-1190,2,Very Behind,0.381782,1,0.618218
8731728513,slardar,Core,Offlane,offlane,dire,879,840,-226,8,Even,0.464686,0,-0.464686
8731728535,invoker,Core,Mid,mid,dire,693,660,-462,7,Behind,0.458816,1,0.541184
8731728592,ogre_magi,Support,Offlane,support,dire,945,900,-1626,1,Very Behind,0.337976,0,-0.337976
8731728612,ogre_magi,Support,Safelane,support,radiant,1017,960,440,13,Ahead,0.563664,0,-0.563664
8731728676,lion,Support,Offlane,support,radiant,950,900,-442,6,Behind,0.439286,0,-0.439286
8731728819,jakiro,Support,Offlane,support,radiant,1589,1530,-1446,5,Behind,0.360516,0,-0.360516
8731728821,weaver,Support,Offlane,support,dire,1502,1470,-1327,5,Behind,0.368139,0,-0.368139
8731728885,warlock,Support,Safelane,support,dire,928,870,1633,18,Very Ahead,0.653113,0,-0.653113
8731728916,obsidian_destroyer,Core,Mid,mid,radiant,645,600,462,13,Ahead,0.56539,0,-0.56539
8731728918,ogre_magi,Support,Safelane,support,radiant,1765,1710,-2614,3,Very Behind,0.287217,0,-0.287217
8731728955,ogre_magi,Support,Offlane,support,radiant,1039,990,-27,9,Even,0.493714,0,-0.493714
8731729000,ogre_magi,Core,Mid,mid,radiant,621,570,1914,19,Very Ahead,0.738958,1,0.261042
8731729001,ogre_magi,Core,Mid,mid,radiant,649,600,452,13,Ahead,0.56539,1,0.43461
8731729052,ogre_magi,Core,Mid,mid,radiant,622,570,839,15,Ahead,0.576405,0,-0.576405
8731729168,invoker,Core,Mid,mid,dire,624,570,-930,3,Very Behind,0.390132,0,-0.390132
8731729328,warlock,Support,Safelane,support,dire,1505,1470,-80,9,Even,0.495156,1,0.504844
8731729384,venomancer,Support,Safelane,support,radiant,875,840,767,15,Ahead,0.580645,1,0.419355
8731729452,ogre_magi,Support,Safelane,support,radiant,990,960,1487,18,Very Ahead,0.670572,1,0.329428
8731729500,invoker,Core,Mid,mid,dire,479,420,856,17,Very Ahead,0.614751,0,-0.614751
8731729521,ogre_magi,Core,Offlane,offlane,radiant,802,750,1469,17,Very Ahead,0.687974,0,-0.687974
8731729540,ogre_magi,Support,Offlane,support,radiant,951,900,724,15,Ahead,0.587797,0,-0.587797
8731729541,invoker,Support,Offlane,support,radiant,1071,1020,-468,7,Behind,0.443105,0,-0.443105
8731729550,ogre_magi,Support,Offlane,support,dire,969,930,225,11,Even,0.524778,0,-0.524778
8731729560,obsidian_destroyer,Core,Mid,mid,dire,462,420,900,17,Very Ahead,0.614751,1,0.385249
8731729696,invoker,Core,Mid,mid,radiant,542,510,-150,8,Even,0.459254,0,-0.459254
8731729744,ogre_magi,Support,Safelane,support,dire,923,870,972,16,Very Ahead,0.617288,1,0.382712
8731729747,silencer,Support,Offlane,support,radiant,787,750,1234,18,Very Ahead,0.623573,0,-0.623573
8731729763,ogre_magi,Support,Offlane,support,radiant,1275,1230,-2151,1,Very Behind,0.270528,1,0.729472
8731729764,riki,Core,Safelane,carry,radiant,670,630,-712,4,Behind,0.382923,0,-0.382923
8731729863,brewmaster,Core,Offlane,offlane,radiant,651,600,358,13,Ahead,0.575025,1,0.424975
8731729902,invoker,Core,Mid,mid,radiant,467,420,858,17,Very Ahead,0.614751,1,0.385249
8731729966,treant,Core,Mid,mid,dire,717,660,-1404,2,Very Behind,0.358974,0,-0.358974
8731730012,invoker,Core,Mid,mid,dire,674,630,-2062,1,Very Behind,0.304778,0,-0.304778
8731730047,enigma,Core,Offlane,offlane,dire,930,900,-602,6,Behind,0.423178,0,-0.423178
8731730070,ogre_magi,Support,Offlane,support,radiant,1108,1050,1398,17,Very Ahead,0.661118,1,0.338882
8731730157,invoker,Core,Mid,mid,dire,692,660,-956,4,Behind,0.395916,0,-0.395916
8731730191,viper,Core,Mid,mid,radiant,994,960,2227,17,Very Ahead,0.708622,0,-0.708622
8731730272,ogre_magi,Core,Mid,mid,radiant,899,840,72,10,Even,0.520462,0,-0.520462
8731730293,ogre_magi,Support,Safelane,support,radiant,838,780,2129,19,Very Ahead,0.68036,1,0.31964
8731730304,invoker,Core,Mid,mid,dire,529,480,371,13,Ahead,0.542753,1,0.457247
8731730366,winter_wyvern,Support,Safelane,support,dire,1109,1050,-1042,4,Behind,0.395028,1,0.604972
8731730393,alchemist,Core,Safelane,carry,dire,661,630,-91,9,Even,0.499178,1,0.500822
8731730420,ogre_magi,Core,Offlane,offlane,dire,947,900,-865,5,Behind,0.380324,0,-0.380324
8731730424,ogre_magi,Support,Offlane,support,radiant,1015,960,-309,7,Behind,0.466044,0,-0.466044
8731730449,warlock,Support,Safelane,support,radiant,1326,1290,2503,18,Very Ahead,0.733424,1,0.266576
8731730467,venomancer,Support,Safelane,support,radiant,876,840,1702,19,Very Ahead,0.697078,0,-0.697078
8731730483,ogre_magi,Support,Safelane,support,dire,903,870,1457,18,Very Ahead,0.653113,1,0.346887
8731730485,venomancer,Core,Offlane,offlane,dire,896,840,-2353,0,Very Behind,0.175444,1,0.824556
8731730605,ogre_magi,Support,Offlane,support,radiant,1282,1230,-1958,2,Very Behind,0.311881,0,-0.311881
8731730690,ogre_magi,Support,Safelane,support,radiant,1015,960,1061,16,Very Ahead,0.611328,0,-0.611328
8731730788,invoker,Core,Mid,mid,radiant,690,660,314,11,Even,0.522025,1,0.477975
